"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"1985"	"1985"	"Minnesota"	"27"	34801	4185589	831.4	822.7	840.2
	"1985"	"1985"	"Mississippi"	"28"	24691	2587595	954.2	942.3	966.1
	"1985"	"1985"	"Missouri"	"29"	50368	5002627	1006.8	998.0	1015.6
	"1985"	"1985"	"Montana"	"30"	6724	821606	818.4	798.8	838.0
	"1985"	"1985"	"Nebraska"	"31"	14903	1584368	940.6	925.5	955.7
	"1985"	"1985"	"Nevada"	"32"	7236	951751	760.3	742.8	777.8
	"1985"	"1985"	"New Hampshire"	"33"	8483	998254	849.8	831.7	867.9
	"1985"	"1985"	"New Jersey"	"34"	71128	7574114	939.1	932.2	946.0
	"1985"	"1985"	"New Mexico"	"35"	9763	1439684	678.1	664.7	691.6
	"1985"	"1985"	"New York"	"36"	172117	17812033	966.3	961.7	970.9
	"1985"	"1985"	"North Carolina"	"37"	52988	6258979	846.6	839.4	853.8
	"1985"	"1985"	"North Dakota"	"38"	5628	676853	831.5	809.8	853.2
	"1985"	"1985"	"Ohio"	"39"	98941	10736928	921.5	915.8	927.2
	"1985"	"1985"	"Oklahoma"	"40"	29782	3269949	910.8	900.4	921.1
	"1985"	"1985"	"Oregon"	"41"	23896	2672205	894.2	882.9	905.6
	"1985"	"1985"	"Pennsylvania"	"42"	123854	11776308	1051.7	1045.9	1057.6
	"1985"	"1985"	"Rhode Island"	"44"	9647	969638	994.9	975.1	1014.8
	"1985"	"1985"	"South Carolina"	"45"	27099	3304946	820.0	810.2	829.7
	"1985"	"1985"	"South Dakota"	"46"	6603	698330	945.5	922.7	968.3
	"1985"	"1985"	"Tennessee"	"47"	43226	4717235	916.3	907.7	925.0
	"1985"	"1985"	"Texas"	"48"	118336	16294915	726.2	722.1	730.4
	"1985"	"1985"	"Utah"	"49"	9049	1641813	551.2	539.8	562.5
	"1985"	"1985"	"Vermont"	"50"	4662	530151	879.4	854.1	904.6
	"1985"	"1985"	"Virginia"	"51"	45277	5721491	791.3	784.1	798.6
	"1985"	"1985"	"Washington"	"53"	34504	4402035	783.8	775.5	792.1
	"1985"	"1985"	"West Virginia"	"54"	19444	1905477	1020.4	1006.1	1034.8
	"1985"	"1985"	"Wisconsin"	"55"	41492	4749522	873.6	865.2	882.0
	"1985"	"1985"	"Wyoming"	"56"	3279	499098	657.0	634.5	679.5
"Total"	"1985"	"1985"			2086440	238116263	876.2	875.0	877.4
	"1986"	"1986"	"Alabama"	"01"	37718	3993162	944.6	935.0	954.1
	"1986"	"1986"	"Alaska"	"02"	2090	544113	384.1	367.6	400.6
	"1986"	"1986"	"Arizona"	"04"	25569	3315309	771.2	761.8	780.7
	"1986"	"1986"	"Arkansas"	"05"	23968	2332608	1027.5	1014.5	1040.5
	"1986"	"1986"	"California"	"06"	203293	27149692	748.8	745.5	752.0
	"1986"	"1986"	"Colorado"	"08"	20810	3239353	642.4	633.7	651.1
	"1986"	"1986"	"Connecticut"	"09"	28096	3226567	870.8	860.6	881.0
	"1986"	"1986"	"Delaware"	"10"	5631	628001	896.7	873.2	920.1
	"1986"	"1986"	"District of Columbia"	"11"	7284	640289	1137.6	1111.5	1163.7
	"1986"	"1986"	"Florida"	"12"	123504	11682730	1057.2	1051.3	1063.0
	"1986"	"1986"	"Georgia"	"13"	49347	6090642	810.2	803.1	817.4
	"1986"	"1986"	"Hawaii"	"15"	5874	1052609	558.0	543.8	572.3
	"1986"	"1986"	"Idaho"	"16"	7388	988853	747.1	730.1	764.2
	"1986"	"1986"	"Illinois"	"17"	103371	11390893	907.5	902.0	913.0
	"1986"	"1986"	"Indiana"	"18"	49366	5454341	905.1	897.1	913.1
	"1986"	"1986"	"Iowa"	"19"	27066	2789767	970.2	958.6	981.7
	"1986"	"1986"	"Kansas"	"20"	22298	2433204	916.4	904.4	928.4
	"1986"	"1986"	"Kentucky"	"21"	34818	3686796	944.4	934.5	954.3
	"1986"	"1986"	"Louisiana"	"22"	36373	4407247	825.3	816.8	833.8
	"1986"	"1986"	"Maine"	"23"	11237	1170191	960.3	942.5	978.0
	"1986"	"1986"	"Maryland"	"24"	37358	4491956	831.7	823.2	840.1
	"1986"	"1986"	"Massachusetts"	"25"	55803	5908572	944.4	936.6	952.3
	"1986"	"1986"	"Michigan"	"26"	80222	9131461	878.5	872.4	884.6
	"1986"	"1986"	"Minnesota"	"27"	35082	4205059	834.3	825.6	843.0
	"1986"	"1986"	"Mississippi"	"28"	24429	2592534	942.3	930.5	954.1
	"1986"	"1986"	"Missouri"	"29"	50180	5023917	998.8	990.1	1007.6
	"1986"	"1986"	"Montana"	"30"	6754	812728	831.0	811.2	850.8
	"1986"	"1986"	"Nebraska"	"31"	14678	1573401	932.9	917.8	948.0
	"1986"	"1986"	"Nevada"	"32"	7410	981594	754.9	737.7	772.1
	"1986"	"1986"	"New Hampshire"	"33"	8592	1026391	837.1	819.4	854.8
	"1986"	"1986"	"New Jersey"	"34"	71655	7631703	938.9	932.0	945.8
	"1986"	"1986"	"New Mexico"	"35"	10114	1463653	691.0	677.5	704.5
	"1986"	"1986"	"New York"	"36"	173540	17855619	971.9	967.3	976.5
	"1986"	"1986"	"North Carolina"	"37"	54609	6326197	863.2	856.0	870.5
	"1986"	"1986"	"North Dakota"	"38"	5289	668770	790.9	769.5	812.2
	"1986"	"1986"	"Ohio"	"39"	99716	10731362	929.2	923.4	935.0
	"1986"	"1986"	"Oklahoma"	"40"	29950	3249991	921.5	911.1	932.0
	"1986"	"1986"	"Oregon"	"41"	23381	2683141	871.4	860.2	882.6
	"1986"	"1986"	"Pennsylvania"	"42"	124395	11787507	1055.3	1049.4	1061.2
	"1986"	"1986"	"Rhode Island"	"44"	9718	978176	993.5	973.7	1013.2
	"1986"	"1986"	"South Carolina"	"45"	28141	3344298	841.5	831.6	851.3
	"1986"	"1986"	"South Dakota"	"46"	6579	695608	945.8	922.9	968.6
	"1986"	"1986"	"Tennessee"	"47"	44250	4740418	933.5	924.8	942.2
	"1986"	"1986"	"Texas"	"48"	118747	16578053	716.3	712.2	720.4
	"1986"	"1986"	"Utah"	"49"	8939	1661876	537.9	526.7	549.0
	"1986"	"1986"	"Vermont"	"50"	4760	534224	891.0	865.7	916.3
	"1986"	"1986"	"Virginia"	"51"	46516	5817306	799.6	792.3	806.9
	"1986"	"1986"	"Washington"	"53"	34253	4453602	769.1	761.0	777.3
	"1986"	"1986"	"West Virginia"	"54"	19868	1881152	1056.2	1041.5	1070.8
	"1986"	"1986"	"Wisconsin"	"55"	42114	4755750	885.5	877.1	894.0
	"1986"	"1986"	"Wyoming"	"56"	3218	494693	650.5	628.0	673.0
"Total"	"1986"	"1986"			2105361	240297079	876.1	875.0	877.3
	"1987"	"1987"	"Alabama"	"01"	37708	4017181	938.7	929.2	948.1
	"1987"	"1987"	"Alaska"	"02"	2055	538774	381.4	364.9	397.9
	"1987"	"1987"	"Arizona"	"04"	26969	3444621	782.9	773.6	792.3
	"1987"	"1987"	"Arkansas"	"05"	24429	2343274	1042.5	1029.4	1055.6
	"1987"	"1987"	"California"	"06"	209424	27834578	752.4	749.2	755.6
	"1987"	"1987"	"Colorado"	"08"	21093	3261010	646.8	638.1	655.6
	"1987"	"1987"	"Connecticut"	"09"	28327	3251130	871.3	861.2	881.4
	"1987"	"1987"	"Delaware"	"10"	5603	637508	878.9	855.9	901.9
	"1987"	"1987"	"District of Columbia"	"11"	7430	639144	1162.5	1136.1	1188.9
	"1987"	"1987"	"Florida"	"12"	127290	12014726	1059.4	1053.6	1065.3
	"1987"	"1987"	"Georgia"	"13"	50199	6216909	807.5	800.4	814.5
	"1987"	"1987"	"Hawaii"	"15"	6224	1069296	582.1	567.6	596.5
	"1987"	"1987"	"Idaho"	"16"	7343	983879	746.3	729.3	763.4
	"1987"	"1987"	"Illinois"	"17"	102314	11400420	897.5	892.0	903.0
	"1987"	"1987"	"Indiana"	"18"	48906	5472984	893.6	885.7	901.5
	"1987"	"1987"	"Iowa"	"19"	27234	2765297	984.8	973.2	996.5
	"1987"	"1987"	"Kansas"	"20"	22113	2445357	904.3	892.4	916.2
	"1987"	"1987"	"Kentucky"	"21"	34598	3683045	939.4	929.5	949.3
	"1987"	"1987"	"Louisiana"	"22"	36443	4343172	839.1	830.5	847.7
	"1987"	"1987"	"Maine"	"23"	11282	1184645	952.4	934.8	969.9
	"1987"	"1987"	"Maryland"	"24"	38034	4571635	832.0	823.6	840.3
	"1987"	"1987"	"Massachusetts"	"25"	55599	5941484	935.8	928.0	943.6
	"1987"	"1987"	"Michigan"	"26"	79622	9192919	866.1	860.1	872.1
	"1987"	"1987"	"Minnesota"	"27"	34524	4234621	815.3	806.7	823.9
	"1987"	"1987"	"Mississippi"	"28"	24634	2588225	951.8	939.9	963.7
	"1987"	"1987"	"Missouri"	"29"	50695	5057592	1002.4	993.6	1011.1
	"1987"	"1987"	"Montana"	"30"	6613	804102	822.4	802.6	842.2
	"1987"	"1987"	"Nebraska"	"31"	14827	1565620	947.0	931.8	962.3
	"1987"	"1987"	"Nevada"	"32"	7884	1024508	769.5	752.6	786.5
	"1987"	"1987"	"New Hampshire"	"33"	8417	1056137	797.0	779.9	814.0
	"1987"	"1987"	"New Jersey"	"34"	72181	7682247	939.6	932.7	946.4
	"1987"	"1987"	"New Mexico"	"35"	10344	1479456	699.2	685.7	712.6
	"1987"	"1987"	"New York"	"36"	173567	17896387	969.8	965.3	974.4
	"1987"	"1987"	"North Carolina"	"37"	55316	6410298	862.9	855.7	870.1
	"1987"	"1987"	"North Dakota"	"38"	5483	660408	830.2	808.3	852.2
	"1987"	"1987"	"Ohio"	"39"	99240	10761881	922.1	916.4	927.9
	"1987"	"1987"	"Oklahoma"	"40"	29290	3206611	913.4	903.0	923.9
	"1987"	"1987"	"Oregon"	"41"	24265	2700862	898.4	887.1	909.7
	"1987"	"1987"	"Pennsylvania"	"42"	125436	11816661	1061.5	1055.6	1067.4
	"1987"	"1987"	"Rhode Island"	"44"	9703	990695	979.4	959.9	998.9
	"1987"	"1987"	"South Carolina"	"45"	28493	3383016	842.2	832.5	852.0
	"1987"	"1987"	"South Dakota"	"46"	6672	695832	958.9	935.8	981.9
	"1987"	"1987"	"Tennessee"	"47"	44919	4786279	938.5	929.8	947.2
	"1987"	"1987"	"Texas"	"48"	120022	16635523	721.5	717.4	725.6
	"1987"	"1987"	"Utah"	"49"	9120	1677020	543.8	532.7	555.0
	"1987"	"1987"	"Vermont"	"50"	4768	540359	882.4	857.3	907.4
	"1987"	"1987"	"Virginia"	"51"	46665	5938705	785.8	778.6	792.9
	"1987"	"1987"	"Washington"	"53"	35022	4532945	772.6	764.5	780.7
	"1987"	"1987"	"West Virginia"	"54"	19767	1856624	1064.7	1049.8	1079.5
	"1987"	"1987"	"Wisconsin"	"55"	42172	4776638	882.9	874.5	891.3
	"1987"	"1987"	"Wyoming"	"56"	3045	475750	640.0	617.3	662.8
"Total"	"1987"	"1987"			2123323	242487990	875.6	874.5	876.8
	"1988"	"1988"	"Alabama"	"01"	39127	4027045	971.6	962.0	981.2
	"1988"	"1988"	"Alaska"	"02"	2064	541504	381.2	364.7	397.6
	"1988"	"1988"	"Arizona"	"04"	27684	3543501	781.3	772.1	790.5
	"1988"	"1988"	"Arkansas"	"05"	24904	2344127	1062.4	1049.2	1075.6
	"1988"	"1988"	"California"	"06"	215485	28538528	755.1	751.9	758.3
	"1988"	"1988"	"Colorado"	"08"	21350	3263281	654.2	645.5	663.0
	"1988"	"1988"	"Connecticut"	"09"	28576	3275681	872.4	862.3	882.5
	"1988"	"1988"	"Delaware"	"10"	5769	648489	889.6	866.7	912.6
	"1988"	"1988"	"District of Columbia"	"11"	7664	633081	1210.6	1183.5	1237.7
	"1988"	"1988"	"Florida"	"12"	131044	12326923	1063.1	1057.3	1068.8
	"1988"	"1988"	"Georgia"	"13"	51627	6325549	816.2	809.1	823.2
	"1988"	"1988"	"Hawaii"	"15"	6075	1081823	561.6	547.4	575.7
	"1988"	"1988"	"Idaho"	"16"	7701	984942	781.9	764.4	799.3
	"1988"	"1988"	"Illinois"	"17"	105250	11404558	922.9	917.3	928.5
	"1988"	"1988"	"Indiana"	"18"	50037	5494747	910.6	902.7	918.6
	"1988"	"1988"	"Iowa"	"19"	27869	2767561	1007.0	995.2	1018.8
	"1988"	"1988"	"Kansas"	"20"	22992	2462513	933.7	921.6	945.7
	"1988"	"1988"	"Kentucky"	"21"	35616	3680399	967.7	957.7	977.8
	"1988"	"1988"	"Louisiana"	"22"	37601	4290471	876.4	867.5	885.2
	"1988"	"1988"	"Maine"	"23"	11519	1204034	956.7	939.2	974.2
	"1988"	"1988"	"Maryland"	"24"	38655	4664719	828.7	820.4	836.9
	"1988"	"1988"	"Massachusetts"	"25"	56483	5988121	943.3	935.5	951.0
	"1988"	"1988"	"Michigan"	"26"	80147	9220559	869.2	863.2	875.2
	"1988"	"1988"	"Minnesota"	"27"	35447	4296514	825.0	816.4	833.6
	"1988"	"1988"	"Mississippi"	"28"	24834	2581921	961.8	949.9	973.8
	"1988"	"1988"	"Missouri"	"29"	50840	5084041	1000.0	991.3	1008.7
	"1988"	"1988"	"Montana"	"30"	6781	799194	848.5	828.3	868.7
	"1988"	"1988"	"Nebraska"	"31"	14872	1570938	946.7	931.5	961.9
	"1988"	"1988"	"Nevada"	"32"	8474	1076531	787.2	770.4	803.9
	"1988"	"1988"	"New Hampshire"	"33"	8770	1083938	809.1	792.2	826.0
	"1988"	"1988"	"New Jersey"	"34"	73413	7725411	950.3	943.4	957.2
	"1988"	"1988"	"New Mexico"	"35"	10425	1491143	699.1	685.7	712.5
	"1988"	"1988"	"New York"	"36"	176315	17973645	981.0	976.4	985.5
	"1988"	"1988"	"North Carolina"	"37"	57641	6489369	888.2	881.0	895.5
	"1988"	"1988"	"North Dakota"	"38"	5664	654883	864.9	842.4	887.4
	"1988"	"1988"	"Ohio"	"39"	100127	10802549	926.9	921.1	932.6
	"1988"	"1988"	"Oklahoma"	"40"	30032	3165891	948.6	937.9	959.3
	"1988"	"1988"	"Oregon"	"41"	24810	2742357	904.7	893.4	916.0
	"1988"	"1988"	"Pennsylvania"	"42"	126028	11853242	1063.2	1057.4	1069.1
	"1988"	"1988"	"Rhode Island"	"44"	9723	997406	974.8	955.5	994.2
	"1988"	"1988"	"South Carolina"	"45"	29428	3416448	861.4	851.5	871.2
	"1988"	"1988"	"South Dakota"	"46"	6579	697830	942.8	920.0	965.6
	"1988"	"1988"	"Tennessee"	"47"	45775	4827504	948.2	939.5	956.9
	"1988"	"1988"	"Texas"	"48"	122874	16686059	736.4	732.3	740.5
	"1988"	"1988"	"Utah"	"49"	9224	1690185	545.7	534.6	556.9
	"1988"	"1988"	"Vermont"	"50"	4666	549762	848.7	824.4	873.1
	"1988"	"1988"	"Virginia"	"51"	47608	6044002	787.7	780.6	794.8
	"1988"	"1988"	"Washington"	"53"	36338	4641797	782.8	774.8	790.9
	"1988"	"1988"	"West Virginia"	"54"	19794	1829578	1081.9	1066.8	1097.0
	"1988"	"1988"	"Wisconsin"	"55"	43032	4820818	892.6	884.2	901.1
	"1988"	"1988"	"Wyoming"	"56"	3246	464337	699.1	675.0	723.1
"Total"	"1988"	"1988"			2167999	244769449	885.7	884.6	886.9
	"1989"	"1989"	"Alabama"	"01"	39006	4034980	966.7	957.1	976.3
	"1989"	"1989"	"Alaska"	"02"	2095	547442	382.7	366.3	399.1
	"1989"	"1989"	"Arizona"	"04"	28212	3629959	777.2	768.1	786.3
	"1989"	"1989"	"Arkansas"	"05"	24647	2348699	1049.4	1036.3	1062.5
	"1989"	"1989"	"California"	"06"	216619	29309226	739.1	736.0	742.2
	"1989"	"1989"	"Colorado"	"08"	21144	3276660	645.3	636.6	654.0
	"1989"	"1989"	"Connecticut"	"09"	28243	3287127	859.2	849.2	869.2
	"1989"	"1989"	"Delaware"	"10"	5843	659194	886.4	863.7	909.1
	"1989"	"1989"	"District of Columbia"	"11"	7649	628088	1217.8	1190.5	1245.1
	"1989"	"1989"	"Florida"	"12"	132765	12660706	1048.6	1043.0	1054.3
	"1989"	"1989"	"Georgia"	"13"	52258	6421599	813.8	806.8	820.8
	"1989"	"1989"	"Hawaii"	"15"	6502	1096941	592.7	578.3	607.1
	"1989"	"1989"	"Idaho"	"16"	7468	994027	751.3	734.2	768.3
	"1989"	"1989"	"Illinois"	"17"	103366	11428341	904.5	899.0	910.0
	"1989"	"1989"	"Indiana"	"18"	49094	5527092	888.2	880.4	896.1
	"1989"	"1989"	"Iowa"	"19"	27195	2770681	981.5	969.9	993.2
	"1989"	"1989"	"Kansas"	"20"	22287	2473223	901.1	889.3	913.0
	"1989"	"1989"	"Kentucky"	"21"	35398	3680272	961.8	951.8	971.9
	"1989"	"1989"	"Louisiana"	"22"	37665	4255514	885.1	876.1	894.0
	"1989"	"1989"	"Maine"	"23"	11185	1220123	916.7	899.7	933.7
	"1989"	"1989"	"Maryland"	"24"	38353	4734189	810.1	802.0	818.2
	"1989"	"1989"	"Massachusetts"	"25"	53922	6024327	895.1	887.5	902.6
	"1989"	"1989"	"Michigan"	"26"	78861	9261707	851.5	845.5	857.4
	"1989"	"1989"	"Minnesota"	"27"	34307	4338139	790.8	782.5	799.2
	"1989"	"1989"	"Mississippi"	"28"	25386	2577300	985.0	972.9	997.1
	"1989"	"1989"	"Missouri"	"29"	50426	5099228	988.9	980.3	997.5
	"1989"	"1989"	"Montana"	"30"	6755	799006	845.4	825.3	865.6
	"1989"	"1989"	"Nebraska"	"31"	14800	1574764	939.8	924.7	955.0
	"1989"	"1989"	"Nevada"	"32"	8649	1139274	759.2	743.2	775.2
	"1989"	"1989"	"New Hampshire"	"33"	8472	1105559	766.3	750.0	782.6
	"1989"	"1989"	"New Jersey"	"34"	71455	7740291	923.2	916.4	929.9
	"1989"	"1989"	"New Mexico"	"35"	10572	1505199	702.4	689.0	715.8
	"1989"	"1989"	"New York"	"36"	171679	18020427	952.7	948.2	957.2
	"1989"	"1989"	"North Carolina"	"37"	57477	6575819	874.1	866.9	881.2
	"1989"	"1989"	"North Dakota"	"38"	5510	645879	853.1	830.6	875.6
	"1989"	"1989"	"Ohio"	"39"	98375	10834811	908.0	902.3	913.6
	"1989"	"1989"	"Oklahoma"	"40"	29816	3150823	946.3	935.6	957.0
	"1989"	"1989"	"Oregon"	"41"	24918	2791767	892.6	881.5	903.6
	"1989"	"1989"	"Pennsylvania"	"42"	123711	11874141	1041.9	1036.0	1047.7
	"1989"	"1989"	"Rhode Island"	"44"	9557	1001925	953.9	934.7	973.0
	"1989"	"1989"	"South Carolina"	"45"	29618	3462182	855.5	845.7	865.2
	"1989"	"1989"	"South Dakota"	"46"	6549	696513	940.3	917.5	963.0
	"1989"	"1989"	"Tennessee"	"47"	45452	4860544	935.1	926.5	943.7
	"1989"	"1989"	"Texas"	"48"	124878	16832321	741.9	737.8	746.0
	"1989"	"1989"	"Utah"	"49"	9239	1706799	541.3	530.3	552.3
	"1989"	"1989"	"Vermont"	"50"	4586	557960	821.9	798.1	845.7
	"1989"	"1989"	"Virginia"	"51"	47172	6128424	769.7	762.8	776.7
	"1989"	"1989"	"Washington"	"53"	36163	4748909	761.5	753.7	769.3
	"1989"	"1989"	"West Virginia"	"54"	19558	1806822	1082.5	1067.3	1097.6
	"1989"	"1989"	"Wisconsin"	"55"	42355	4855689	872.3	864.0	880.6
	"1989"	"1989"	"Wyoming"	"56"	3254	457896	710.6	686.2	735.1
"Total"	"1989"	"1989"			2150466	247158528	870.1	868.9	871.2
	"1990"	"1990"	"Alabama"	"01"	39381	4043643	973.9	964.3	983.5
	"1990"	"1990"	"Alaska"	"02"	2188	549982	397.8	381.2	414.5
	"1990"	"1990"	"Arizona"	"04"	28789	3670009	784.4	775.4	793.5
	"1990"	"1990"	"Arkansas"	"05"	24652	2352527	1047.9	1034.8	1061.0
	"1990"	"1990"	"California"	"06"	214369	29829422	718.6	715.6	721.7
	"1990"	"1990"	"Colorado"	"08"	21583	3295529	654.9	646.2	663.7
	"1990"	"1990"	"Connecticut"	"09"	27607	3287825	839.7	829.8	849.6
	"1990"	"1990"	"Delaware"	"10"	5764	666780	864.5	842.1	886.8
	"1990"	"1990"	"District of Columbia"	"11"	7313	609615	1199.6	1172.1	1227.1
	"1990"	"1990"	"Florida"	"12"	134385	12952277	1037.5	1032.0	1043.1
	"1990"	"1990"	"Georgia"	"13"	51810	6483380	799.1	792.2	806.0
	"1990"	"1990"	"Hawaii"	"15"	6782	1109946	611.0	596.5	625.6
	"1990"	"1990"	"Idaho"	"16"	7452	1006693	740.2	723.4	757.1
	"1990"	"1990"	"Illinois"	"17"	103006	11443138	900.2	894.7	905.7
	"1990"	"1990"	"Indiana"	"18"	49569	5546819	893.6	885.8	901.5
	"1990"	"1990"	"Iowa"	"19"	26884	2776587	968.2	956.7	979.8
	"1990"	"1990"	"Kansas"	"20"	22279	2477805	899.1	887.3	910.9
	"1990"	"1990"	"Kentucky"	"21"	35078	3687389	951.3	941.3	961.3
	"1990"	"1990"	"Louisiana"	"22"	37571	4222456	889.8	880.8	898.8
	"1990"	"1990"	"Maine"	"23"	11106	1227806	904.5	887.7	921.4
	"1990"	"1990"	"Maryland"	"24"	38413	4784119	802.9	794.9	811.0
	"1990"	"1990"	"Massachusetts"	"25"	53179	6018936	883.5	876.0	891.0
	"1990"	"1990"	"Michigan"	"26"	78744	9297733	846.9	841.0	852.8
	"1990"	"1990"	"Minnesota"	"27"	34776	4374144	795.0	786.7	803.4
	"1990"	"1990"	"Mississippi"	"28"	25127	2575063	975.8	963.7	987.8
	"1990"	"1990"	"Missouri"	"29"	50377	5119810	984.0	975.4	992.6
	"1990"	"1990"	"Montana"	"30"	6861	798774	858.9	838.6	879.3
	"1990"	"1990"	"Nebraska"	"31"	14769	1578064	935.9	920.8	951.0
	"1990"	"1990"	"Nevada"	"32"	9318	1202941	774.6	758.9	790.3
	"1990"	"1990"	"New Hampshire"	"33"	8488	1109074	765.3	749.0	781.6
	"1990"	"1990"	"New Jersey"	"34"	70383	7735834	909.8	903.1	916.6
	"1990"	"1990"	"New Mexico"	"35"	10625	1515717	701.0	687.7	714.3
	"1990"	"1990"	"New York"	"36"	168936	18010739	938.0	933.5	942.4
	"1990"	"1990"	"North Carolina"	"37"	57315	6633506	864.0	856.9	871.1
	"1990"	"1990"	"North Dakota"	"38"	5678	638325	889.5	866.4	912.7
	"1990"	"1990"	"Ohio"	"39"	98822	10850094	910.8	905.1	916.5
	"1990"	"1990"	"Oklahoma"	"40"	30378	3146136	965.6	954.7	976.4
	"1990"	"1990"	"Oregon"	"41"	25136	2843155	884.1	873.2	895.0
	"1990"	"1990"	"Pennsylvania"	"42"	121951	11886559	1026.0	1020.2	1031.7
	"1990"	"1990"	"Rhode Island"	"44"	9576	1004026	953.8	934.7	972.9
	"1990"	"1990"	"South Carolina"	"45"	29715	3489605	851.5	841.8	861.2
	"1990"	"1990"	"South Dakota"	"46"	6326	695805	909.2	886.8	931.6
	"1990"	"1990"	"Tennessee"	"47"	46315	4880859	948.9	940.3	957.6
	"1990"	"1990"	"Texas"	"48"	125479	17008748	737.7	733.7	741.8
	"1990"	"1990"	"Utah"	"49"	9192	1723370	533.4	522.5	544.3
	"1990"	"1990"	"Vermont"	"50"	4595	562489	816.9	793.3	840.5
	"1990"	"1990"	"Virginia"	"51"	48013	6191428	775.5	768.5	782.4
	"1990"	"1990"	"Washington"	"53"	37087	4868410	761.8	754.0	769.5
	"1990"	"1990"	"West Virginia"	"54"	19385	1794262	1080.4	1065.2	1095.6
	"1990"	"1990"	"Wisconsin"	"55"	42733	4891217	873.7	865.4	882.0
	"1990"	"1990"	"Wyoming"	"56"	3203	453541	706.2	681.8	730.7
"Total"	"1990"	"1990"			2148463	248922111	863.1	862.0	864.3
	"1991"	"1991"	"Alabama"	"01"	40063	4101607	976.8	967.2	986.3
	"1991"	"1991"	"Alaska"	"02"	2200	570440	385.7	369.6	401.8
	"1991"	"1991"	"Arizona"	"04"	29548	3789418	779.8	770.9	788.6
	"1991"	"1991"	"Arkansas"	"05"	25048	2384138	1050.6	1037.6	1063.6
	"1991"	"1991"	"California"	"06"	215284	30482745	706.2	703.3	709.2
	"1991"	"1991"	"Colorado"	"08"	22588	3387824	666.7	658.0	675.4
	"1991"	"1991"	"Connecticut"	"09"	28029	3303749	848.4	838.5	858.3
	"1991"	"1991"	"Delaware"	"10"	5928	683489	867.3	845.2	889.4
	"1991"	"1991"	"District of Columbia"	"11"	7075	603671	1172.0	1144.7	1199.3
	"1991"	"1991"	"Florida"	"12"	136293	13371703	1019.3	1013.9	1024.7
	"1991"	"1991"	"Georgia"	"13"	52802	6655914	793.3	786.5	800.1
	"1991"	"1991"	"Hawaii"	"15"	6810	1137471	598.7	584.5	612.9
	"1991"	"1991"	"Idaho"	"16"	7719	1041649	741.0	724.5	757.6
	"1991"	"1991"	"Illinois"	"17"	104123	11576175	899.5	894.0	904.9
	"1991"	"1991"	"Indiana"	"18"	50148	5619615	892.4	884.6	900.2
	"1991"	"1991"	"Iowa"	"19"	27353	2798656	977.4	965.8	988.9
	"1991"	"1991"	"Kansas"	"20"	22505	2499627	900.3	888.6	912.1
	"1991"	"1991"	"Kentucky"	"21"	35346	3724483	949.0	939.1	958.9
	"1991"	"1991"	"Louisiana"	"22"	38283	4256824	899.3	890.3	908.3
	"1991"	"1991"	"Maine"	"23"	11226	1237484	907.2	890.4	923.9
	"1991"	"1991"	"Maryland"	"24"	38427	4868547	789.3	781.4	797.2
	"1991"	"1991"	"Massachusetts"	"25"	53075	6019893	881.7	874.2	889.2
	"1991"	"1991"	"Michigan"	"26"	79980	9405654	850.3	844.4	856.2
	"1991"	"1991"	"Minnesota"	"27"	35309	4442550	794.8	786.5	803.1
	"1991"	"1991"	"Mississippi"	"28"	25664	2601024	986.7	974.6	998.8
	"1991"	"1991"	"Missouri"	"29"	50885	5173480	983.6	975.0	992.1
	"1991"	"1991"	"Montana"	"30"	7014	809934	866.0	845.7	886.3
	"1991"	"1991"	"Nebraska"	"31"	14725	1596681	922.2	907.3	937.1
	"1991"	"1991"	"Nevada"	"32"	9963	1296406	768.5	753.4	783.6
	"1991"	"1991"	"New Hampshire"	"33"	8413	1110160	757.8	741.6	774.0
	"1991"	"1991"	"New Jersey"	"34"	70492	7817415	901.7	895.1	908.4
	"1991"	"1991"	"New Mexico"	"35"	11270	1555923	724.3	711.0	737.7
	"1991"	"1991"	"New York"	"36"	167549	18130655	924.1	919.7	928.5
	"1991"	"1991"	"North Carolina"	"37"	58880	6786010	867.7	860.7	874.7
	"1991"	"1991"	"North Dakota"	"38"	5576	636172	876.5	853.5	899.5
	"1991"	"1991"	"Ohio"	"39"	100190	10951104	914.9	909.2	920.6
	"1991"	"1991"	"Oklahoma"	"40"	30275	3176556	953.1	942.3	963.8
	"1991"	"1991"	"Oregon"	"41"	25015	2929085	854.0	843.4	864.6
	"1991"	"1991"	"Pennsylvania"	"42"	122657	11987818	1023.2	1017.5	1028.9
	"1991"	"1991"	"Rhode Island"	"44"	9398	1010812	929.7	910.9	948.5
	"1991"	"1991"	"South Carolina"	"45"	29966	3572113	838.9	829.4	848.4
	"1991"	"1991"	"South Dakota"	"46"	6644	704009	943.7	921.0	966.4
	"1991"	"1991"	"Tennessee"	"47"	46309	4968973	932.0	923.5	940.5
	"1991"	"1991"	"Texas"	"48"	126795	17405312	728.5	724.5	732.5
	"1991"	"1991"	"Utah"	"49"	9651	1780280	542.1	531.3	552.9
	"1991"	"1991"	"Vermont"	"50"	4563	568691	802.4	779.1	825.7
